,reactKey,timeStr,type,time,overloadTime,profileUrl,overloadTimeStr,isHome,injuredPlayerOut,swap,player.id,player.profileUrl,ownGoal,suffix,isPenaltyShootoutEvent,nameStr,firstName,lastName,playerId,newScore,penShootoutScore,assistStr,assistProfileUrl,player.name,assistPlayerId,match_id,teamid,card,halfStrShort,eventId
2,76SubstitutionNaN24501true,76,Substitution,76,,/players/NaN/,False,True,False,"[{'name': 'Guilherme Do Prado', 'id': '24501', 'profileUrl': '/players/24501/guilherme-do-prado'}, {'name': 'Quincy Amarikwa', 'id': '168355', 'profileUrl': '/players/168355/quincy-amarikwa'}]",,/players/undefined/,,,,,,,,,,,,,,1883634,6397.0,,,
3,82SubstitutionNaN8797true,82,Substitution,82,,/players/NaN/,False,True,False,"[{'name': 'Alex', 'id': '8797', 'profileUrl': '/players/8797/alex'}, {'name': 'Michael Stephens', 'id': '198474', 'profileUrl': '/players/198474/michael-stephens'}]",,/players/undefined/,,,,,,,,,,,,,,1883634,6397.0,,,
4,83SubstitutionNaN309555false,83,Substitution,83,,/players/NaN/,False,False,False,"[{'name': 'Darren Mattocks', 'id': '309555', 'profileUrl': '/players/309555/darren-mattocks'}, {'name': 'Kekuta Manneh', 'id': '432182', 'profileUrl': '/players/432182/kekuta-manneh'}]",,/players/undefined/,,,,,,,,,,,,,,1883634,307691.0,,,
5,86Goal0undefinedfalse,86,Goal,86,,/players/0/octavio-rivero,False,False,,,0.0,/players/0/octavio-rivero,,,False,Octavio Rivero,Octavio,Rivero,0.0,"[0, 1]",,assist by Steven Beitashour,/players/0/steven-beitashour,Octavio Rivero,0.0,1883634,307691.0,,,
6,88SubstitutionNaN254867false,88,Substitution,88,,/players/NaN/,False,False,False,"[{'name': 'Gershon Koffie', 'id': '254867', 'profileUrl': '/players/254867/gershon-koffie'}, {'name': 'Pedro Morales', 'id': '50473', 'profileUrl': '/players/50473/pedro-morales'}]",,/players/undefined/,,,,,,,,,,,,,,1883634,307691.0,,,
0,45Card0undefinedfalse,45,Card,45,,/players/0/justin-morrow,False,False,,,0.0,/players/0/justin-morrow,,,,Justin Morrow,,,,,,,,Justin Morrow,,1883635,56453.0,Red,,
1,46SubstitutionNaN525614false,46,Substitution,46,,/players/NaN/,False,False,False,"[{'name': 'Nick Hagglund', 'id': '525614', 'profileUrl': '/players/525614/nick-hagglund'}, {'name': 'Steven Caldwell', 'id': '24452', 'profileUrl': '/players/24452/steven-caldwell'}]",,/players/undefined/,,,,,,,,,,,,,,1883635,56453.0,,,
2,46SubstitutionNaN255657false,46,Substitution,46,,/players/NaN/,False,False,False,"[{'name': 'Ashtone Morgan', 'id': '255657', 'profileUrl': '/players/255657/ashtone-morgan'}, {'name': 'Jonathan Osorio', 'id': '432605', 'profileUrl': '/players/432605/jonathan-osorio'}]",,/players/undefined/,,,,,,,,,,,,,,1883635,56453.0,,,
3,57Goal0undefinedtrue,57,Goal,57,,/players/0/justin-meram,False,True,,,0.0,/players/0/justin-meram,,,False,Justin Meram,Justin,Meram,0.0,"[1, 0]",,assist by Ethan Finlay,/players/0/ethan-finlay,Justin Meram,0.0,1883635,6001.0,,,
4,61Goal0undefinedtrue,61,Goal,61,,/players/0/kei-ansu-kamara,False,True,,,0.0,/players/0/kei-ansu-kamara,,,False,Kei Ansu Kamara,Kei Ansu,Kamara,0.0,"[2, 0]",,assist by Waylon Francis,/players/0/waylon-francis,Kei Ansu Kamara,0.0,1883635,6001.0,,,
5,69SubstitutionNaN254855true,69,Substitution,69,,/players/NaN/,False,True,False,"[{'name': 'Hector Jimenez', 'id': '254855', 'profileUrl': '/players/254855/hector-jimenez'}, {'name': 'Ethan Finlay', 'id': '308889', 'profileUrl': '/players/308889/ethan-finlay'}]",,/players/undefined/,,,,,,,,,,,,,,1883635,6001.0,,,
6,76SubstitutionNaN318528true,76,Substitution,76,,/players/NaN/,False,True,False,"[{'name': 'Kevan George', 'id': '318528', 'profileUrl': '/players/318528/kevan-george'}, {'name': 'Mohammed Saeid', 'id': '309866', 'profileUrl': '/players/309866/mohammed-saeid'}]",,/players/undefined/,,,,,,,,,,,,,,1883635,6001.0,,,
7,83SubstitutionNaN91935true,83,Substitution,83,,/players/NaN/,False,True,False,"[{'name': 'Kristinn Steindorsson', 'id': '91935', 'profileUrl': '/players/91935/kristinn-steindorsson'}, {'name': 'Hernan Gustavo Grana', 'id': '158520', 'profileUrl': '/players/158520/hernan-gustavo-grana'}]",,/players/undefined/,,,,,,,,,,,,,,1883635,6001.0,,,
8,85SubstitutionNaN198451false,85,Substitution,85,,/players/NaN/,False,False,False,"[{'name': 'Collen Warner', 'id': '198451', 'profileUrl': '/players/198451/collen-warner'}, {'name': 'Sebastian Giovinco', 'id': '96540', 'profileUrl': '/players/96540/sebastian-giovinco'}]",,/players/undefined/,,,,,,,,,,,,,,1883635,56453.0,,,
0,18Goal0undefinedtrue,18,Goal,18,,/players/0/blas-perez,False,True,,,0.0,/players/0/blas-perez,,,False,Blas Perez,Blas,Perez,0.0,"[1, 0]",,assist by Tesho Akindele,/players/0/tesho-akindele,Blas Perez,0.0,1894253,7949.0,,,
1,44Goal0undefinedfalse,44,Goal,44,,/players/0/roger-espinoza,False,False,,,0.0,/players/0/roger-espinoza,,,False,Roger Espinoza,Roger,Espinoza,0.0,"[1, 1]",,assist by Benny Feilhaber,/players/0/benny-feilhaber,Roger Espinoza,0.0,1894253,6604.0,,,
2,52Goal0undefinedtrue,52,Goal,52,,/players/0/blas-perez,False,True,,,0.0,/players/0/blas-perez,,,False,Blas Perez,Blas,Perez,0.0,"[2, 1]",,assist by Michel,/players/0/michel,Blas Perez,0.0,1894253,7949.0,,,
3,69SubstitutionNaN525623true,69,Substitution,69,,/players/NaN/,False,True,False,"[{'name': 'Ryan Hollingshead', 'id': '525623', 'profileUrl': '/players/525623/ryan-hollingshead'}, {'name': 'Mauro Diaz', 'id': '163806', 'profileUrl': '/players/163806/mauro-diaz'}]",,/players/undefined/,,,,,,,,,,,,,,1894253,7949.0,,,
4,73Goal0undefinedtrue,73,Goal,73,,/players/0/fabian-castillo,False,True,,,0.0,/players/0/fabian-castillo,,,False,Fabian Castillo,Fabian,Castillo,0.0,"[3, 1]",,assist by Ryan Hollingshead,/players/0/ryan-hollingshead,Fabian Castillo,0.0,1894253,7949.0,,,
5,76SubstitutionNaN255000false,76,Substitution,76,,/players/NaN/,False,False,False,"[{'name': 'Bernardo Anor', 'id': '255000', 'profileUrl': '/players/255000/bernardo-anor'}, {'name': 'Krisztian Nemeth', 'id': '12386', 'profileUrl': '/players/12386/krisztian-nemeth'}]",,/players/undefined/,,,,,,,,,,,,,,1894253,6604.0,,,
6,77SubstitutionNaN521250true,77,Substitution,77,,/players/NaN/,False,True,False,"[{'name': 'Michael Barrios', 'id': '521250', 'profileUrl': '/players/521250/michael-barrios'}, {'name': 'Tesho Akindele', 'id': '526311', 'profileUrl': '/players/526311/tesho-akindele'}]",,/players/undefined/,,,,,,,,,,,,,,1894253,7949.0,,,
7,88SubstitutionNaN69464false,88,Substitution,88,,/players/NaN/,False,False,False,"[{'name': 'Jacob Peterson', 'id': '69464', 'profileUrl': '/players/69464/jacob-peterson'}, {'name': 'Graham Zusi', 'id': '168169', 'profileUrl': '/players/168169/graham-zusi'}]",,/players/undefined/,,,,,,,,,,,,,,1894253,6604.0,,,
8,89SubstitutionNaN424050true,89,Substitution,89,,/players/NaN/,False,True,False,"[{'name': 'Kyle Bekker', 'id': '424050', 'profileUrl': '/players/424050/kyle-bekker'}, {'name': 'Fabian Castillo', 'id': '207524', 'profileUrl': '/players/207524/fabian-castillo'}]",,/players/undefined/,,,,,,,,,,,,,,1894253,7949.0,,,
0,29Goal0undefinedtrue,29,Goal,29,,/players/0/javier-damian-morales,False,True,,,0.0,/players/0/javier-damian-morales,,,False,Javier Damian Morales,Javier Damian,Morales,0.0,"[1, 0]",,,,Javier Damian Morales,,1883636,6606.0,,,
1,34Goal0undefinedfalse,34,Goal,34,,/players/0/fernando-aristeguieta,False,False,,,0.0,/players/0/fernando-aristeguieta,,,False,Fernando Aristeguieta,Fernando,Aristeguieta,0.0,"[1, 1]",,,,Fernando Aristeguieta,,1883636,191716.0,,,
2,38Goal0undefinedfalse,38,Goal,38,,/players/0/fernando-aristeguieta,False,False,,,0.0,/players/0/fernando-aristeguieta,,,False,Fernando Aristeguieta,Fernando,Aristeguieta,0.0,"[1, 2]",,,,Fernando Aristeguieta,,1883636,191716.0,,,
3,55Goal0undefinedtrue,55,Goal,55,,/players/0/jamison-olave,False,True,,,0.0,/players/0/jamison-olave,,,False,Jamison Olave,Jamison,Olave,0.0,"[2, 2]",,assist by Javier Damian Morales,/players/0/javier-damian-morales,Jamison Olave,0.0,1883636,6606.0,,,
4,58Goal0undefinedfalse,58,Goal,58,,/players/0/jamison-olave,False,False,,,0.0,/players/0/jamison-olave,True,(OG),False,Jamison Olave (OG),Jamison,Olave,0.0,"[2, 3]",,,,Jamison Olave,,1883636,191716.0,,,
5,65SubstitutionNaN525124true,65,Substitution,65,,/players/NaN/,False,True,False,"[{'name': 'Jordan Allen', 'id': '525124', 'profileUrl': '/players/525124/jordan-allen'}, {'name': 'Sebastian Jaime', 'id': '190670', 'profileUrl': '/players/190670/sebastian-jaime'}]",,/players/undefined/,,,,,,,,,,,,,,1883636,6606.0,,,
6,70SubstitutionNaN525131true,70,Substitution,70,,/players/NaN/,False,True,False,"[{'name': 'Luke Mulholland', 'id': '525131', 'profileUrl': '/players/525131/luke-mulholland'}, {'name': 'Luis Gil', 'id': '198448', 'profileUrl': '/players/198448/luis-gil'}]",,/players/undefined/,,,,,,,,,,,,,,1883636,6606.0,,,
7,79SubstitutionNaN254852false,79,Substitution,79,,/players/NaN/,False,False,False,"[{'name': 'Zach Pfeffer', 'id': '254852', 'profileUrl': '/players/254852/zach-pfeffer'}, {'name': 'Andrew Wenger', 'id': '308040', 'profileUrl': '/players/308040/andrew-wenger'}]",,/players/undefined/,,,,,,,,,,,,,,1883636,191716.0,,,
8,79SubstitutionNaN168352false,79,Substitution,79,,/players/NaN/,False,False,False,"[{'name': 'Michael Lahoud', 'id': '168352', 'profileUrl': '/players/168352/michael-lahoud'}, {'name': 'Cristian Maidana', 'id': '114339', 'profileUrl': '/players/114339/cristian-maidana'}]",,/players/undefined/,,,,,,,,,,,,,,1883636,191716.0,,,
9,81SubstitutionNaN115989true,81,Substitution,81,,/players/NaN/,False,True,False,"[{'name': 'Kenny Mansally', 'id': '115989', 'profileUrl': '/players/115989/kenny-mansally'}, {'name': 'Demar Phillips', 'id': '103065', 'profileUrl': '/players/103065/demar-phillips'}]",,/players/undefined/,,,,,,,,,,,,,,1883636,6606.0,,,
10,86Goal0undefinedtrue,86,Goal,86,,/players/0/alvaro-saborio,False,True,,,0.0,/players/0/alvaro-saborio,,(Pen),False,"Alvaro Saborio, Penalty",Alvaro,Saborio,0.0,"[3, 3]",,,,Alvaro Saborio,,1883636,6606.0,,,
11,87SubstitutionNaN30383false,87,Substitution,87,,/players/NaN/,False,False,False,"[{'name': 'Conor Casey', 'id': '30383', 'profileUrl': '/players/30383/conor-casey'}, {'name': 'Fernando Aristeguieta', 'id': '211146', 'profileUrl': '/players/211146/fernando-aristeguieta'}]",,/players/undefined/,,,,,,,,,,,,,,1883636,191716.0,,,
0,1Goal0undefinedtrue,1,Goal,1,,/players/0/clint-dempsey,False,True,,,0.0,/players/0/clint-dempsey,,,False,Clint Dempsey,Clint,Dempsey,0.0,"[1, 0]",,,,Clint Dempsey,,1894725,130394.0,,,
1,14Goal0undefinedfalse,14,Goal,14,,/players/0/chris-wondolowski,False,False,,,0.0,/players/0/chris-wondolowski,,,False,Chris Wondolowski,Chris,Wondolowski,0.0,"[1, 1]",,assist by Marvell Wynne,/players/0/marvell-wynne,Chris Wondolowski,0.0,1894725,6603.0,,,
2,48Goal0undefinedfalse,48,Goal,48,,/players/0/chris-wondolowski,False,False,,,0.0,/players/0/chris-wondolowski,,,False,Chris Wondolowski,Chris,Wondolowski,0.0,"[1, 2]",,,,Chris Wondolowski,,1894725,6603.0,,,
3,52Card0undefinedfalse,52,Card,52,,/players/0/victor-bernardez,False,False,,,0.0,/players/0/victor-bernardez,,,,Victor Bernardez,,,,,,,,Victor Bernardez,,1894725,6603.0,Red,,
4,57SubstitutionNaN70254false,57,Substitution,57,,/players/NaN/,False,False,False,"[{'name': 'Ty Harden', 'id': '70254', 'profileUrl': '/players/70254/ty-harden'}, {'name': 'Matias Perez Garcia', 'id': '18382', 'profileUrl': '/players/18382/matias-perez-garcia'}]",,/players/undefined/,,,,,,,,,,,,,,1894725,6603.0,,,
5,64SubstitutionNaN432968false,64,Substitution,64,,/players/NaN/,False,False,False,"[{'name': 'Adam Jahn', 'id': '432968', 'profileUrl': '/players/432968/adam-jahn'}, {'name': 'Paulo Renato', 'id': '98378', 'profileUrl': '/players/98378/paulo-renato'}]",,/players/undefined/,,,,,,,,,,,,,,1894725,6603.0,,,
6,67SubstitutionNaN315232true,67,Substitution,67,,/players/NaN/,False,True,False,"[{'name': 'Andy Rose', 'id': '315232', 'profileUrl': '/players/315232/andy-rose'}, {'name': 'Michael Azira', 'id': '529560', 'profileUrl': '/players/529560/michael-azira'}]",,/players/undefined/,,,,,,,,,,,,,,1894725,130394.0,,,
7,70Goal0undefinedfalse,70,Goal,70,,/players/0/innocent-emeghara,False,False,,,0.0,/players/0/innocent-emeghara,,,False,Innocent Emeghara,Innocent,Emeghara,0.0,"[1, 3]",,assist by Adam Jahn,/players/0/adam-jahn,Innocent Emeghara,0.0,1894725,6603.0,,,
8,72SubstitutionNaN120008false,72,Substitution,72,,/players/NaN/,False,False,False,"[{'name': 'Shea Salinas', 'id': '120008', 'profileUrl': '/players/120008/shea-salinas'}, {'name': 'Sanna Nyassi', 'id': '172890', 'profileUrl': '/players/172890/sanna-nyassi'}]",,/players/undefined/,,,,,,,,,,,,,,1894725,6603.0,,,
9,72SubstitutionNaN69489true,72,Substitution,72,,/players/NaN/,False,True,False,"[{'name': 'Chad Barrett', 'id': '69489', 'profileUrl': '/players/69489/chad-barrett'}, {'name': 'Lamar Neagle', 'id': '176712', 'profileUrl': '/players/176712/lamar-neagle'}]",,/players/undefined/,,,,,,,,,,,,,,1894725,130394.0,,,
10,80SubstitutionNaN621946true,80,Substitution,80,,/players/NaN/,False,True,False,"[{'name': 'Cristian Roldan', 'id': '621946', 'profileUrl': '/players/621946/cristian-roldan'}, {'name': 'Tyrone Mears', 'id': '34230', 'profileUrl': '/players/34230/tyrone-mears'}]",,/players/undefined/,,,,,,,,,,,,,,1894725,130394.0,,,
11,84Goal0undefinedtrue,84,Goal,84,,/players/0/obafemi-martins,False,True,,,0.0,/players/0/obafemi-martins,,,False,Obafemi Martins,Obafemi,Martins,0.0,"[2, 3]",,assist by Andy Rose,/players/0/andy-rose,Obafemi Martins,0.0,1894725,130394.0,,,
0,20Goal0undefinedtrue,20,Goal,20,,/players/0/david-villa,False,True,,,0.0,/players/0/david-villa,,,False,David Villa,David,Villa,0.0,"[1, 0]",,assist by Ned Grabavoy,/players/0/ned-grabavoy,David Villa,0.0,1883637,546238.0,,,
1,59SubstitutionNaN168162false,59,Substitution,59,,/players/NaN/,False,False,False,"[{'name': 'Darrius Barnes', 'id': '168162', 'profileUrl': '/players/168162/darrius-barnes'}, {'name': 'Kevin Alston', 'id': '168163', 'profileUrl': '/players/168163/kevin-alston'}]",,/players/undefined/,,,,,,,,,,,,,,1883637,6580.0,,,
2,65SubstitutionNaN47333false,65,Substitution,65,,/players/NaN/,False,False,False,"[{'name': 'Charlie Davies', 'id': '47333', 'profileUrl': '/players/47333/charlie-davies'}, {'name': 'Juan Agudelo', 'id': '199297', 'profileUrl': '/players/199297/juan-agudelo'}]",,/players/undefined/,,,,,,,,,,,,,,1883637,6580.0,,,
3,66Card0undefinedfalse,66,Card,66,,/players/0/jose-goncalves,False,False,,,0.0,/players/0/jose-goncalves,,,,Jose Goncalves,,,,,,,,Jose Goncalves,,1883637,6580.0,Red,,
4,66SubstitutionNaN621925true,66,Substitution,66,,/players/NaN/,False,True,False,"[{'name': 'Khiry Shelton', 'id': '621925', 'profileUrl': '/players/621925/khiry-shelton'}, {'name': 'Sebastian Velasquez', 'id': '309581', 'profileUrl': '/players/309581/sebastian-velasquez'}]",,/players/undefined/,,,,,,,,,,,,,,1883637,546238.0,,,
5,71SubstitutionNaN431645false,71,Substitution,71,,/players/NaN/,False,False,False,"[{'name': 'Scott Caldwell', 'id': '431645', 'profileUrl': '/players/431645/scott-caldwell'}, {'name': 'Lee Nguyen', 'id': '26438', 'profileUrl': '/players/26438/lee-nguyen'}]",,/players/undefined/,,,,,,,,,,,,,,1883637,6580.0,,,
6,79SubstitutionNaN488192true,79,Substitution,79,,/players/NaN/,False,True,False,"[{'name': 'Shay Facey', 'id': '488192', 'profileUrl': '/players/488192/shay-facey'}, {'name': 'Josh Williams', 'id': '254999', 'profileUrl': '/players/254999/josh-williams'}]",,/players/undefined/,,,,,,,,,,,,,,1883637,546238.0,,,
7,84Goal0undefinedtrue,84,Goal,84,,/players/0/patrick-mullins,False,True,,,0.0,/players/0/patrick-mullins,,,False,Patrick Mullins,Patrick,Mullins,0.0,"[2, 0]",,assist by David Villa,/players/0/david-villa,Patrick Mullins,0.0,1883637,546238.0,,,
8,84SubstitutionNaN119437true,84,Substitution,84,,/players/NaN/,False,True,False,"[{'name': 'Patrick Mullins', 'id': '119437', 'profileUrl': '/players/119437/patrick-mullins'}, {'name': 'Adam Nemec', 'id': '12245', 'profileUrl': '/players/12245/adam-nemec'}]",,/players/undefined/,,,,,,,,,,,,,,1883637,546238.0,,,
0,31Goal0undefinedtrue,31,Goal,31,,/players/0/fanendo-adi,False,True,,,0.0,/players/0/fanendo-adi,,,False,Fanendo Adi,Fanendo,Adi,0.0,"[1, 0]",,assist by Rodney Wallace,/players/0/rodney-wallace,Fanendo Adi,0.0,1894254,307690.0,,,
1,56SubstitutionNaN18646true,56,Substitution,56,,/players/NaN/,False,True,False,"[{'name': 'Gaston Fernandez', 'id': '18646', 'profileUrl': '/players/18646/gaston-fernandez'}, {'name': 'Dairon Asprilla', 'id': '425783', 'profileUrl': '/players/425783/dairon-asprilla'}]",,/players/undefined/,,,,,,,,,,,,,,1894254,307690.0,,,
2,62SubstitutionNaN26441false,62,Substitution,62,,/players/NaN/,False,False,False,"[{'name': 'Mika Vaeyrynen', 'id': '26441', 'profileUrl': '/players/26441/mika-vaeyrynen'}, {'name': 'Baggio Husidic', 'id': '168717', 'profileUrl': '/players/168717/baggio-husidic'}]",,/players/undefined/,,,,,,,,,,,,,,1894254,6637.0,,,
3,65Goal0undefinedfalse,65,Goal,65,,/players/0/gyasi-zardes,False,False,,,0.0,/players/0/gyasi-zardes,,,False,Gyasi Zardes,Gyasi,Zardes,0.0,"[1, 1]",,assist by Jose Villareal,/players/0/jose-villareal,Gyasi Zardes,0.0,1894254,6637.0,,,
4,76SubstitutionNaN70252false,76,Substitution,76,,/players/NaN/,False,False,False,"[{'name': 'Alan Gordon', 'id': '70252', 'profileUrl': '/players/70252/alan-gordon'}, {'name': 'Jose Villareal', 'id': '307968', 'profileUrl': '/players/307968/jose-villareal'}]",,/players/undefined/,,,,,,,,,,,,,,1894254,6637.0,,,
5,82SubstitutionNaN264747true,82,Substitution,82,,/players/NaN/,False,True,False,"[{'name': 'Maximiliano Nicolas Urruti', 'id': '264747', 'profileUrl': '/players/264747/maximiliano-nicolas-urruti'}, {'name': 'Rodney Wallace', 'id': '168388', 'profileUrl': '/players/168388/rodney-wallace'}]",,/players/undefined/,,,,,,,,,,,,,,1894254,307690.0,,,
6,87SubstitutionNaN70302false,87,Substitution,87,,/players/NaN/,False,False,False,"[{'name': 'Todd Dunivant', 'id': '70302', 'profileUrl': '/players/70302/todd-dunivant'}, {'name': 'Robbie Rogers', 'id': '69681', 'profileUrl': '/players/69681/robbie-rogers'}]",,/players/undefined/,,,,,,,,,,,,,,1894254,6637.0,,,
7,90Goal0undefinedtrue,90,Goal,90,,/players/0/fanendo-adi,False,True,,,0.0,/players/0/fanendo-adi,,,False,Fanendo Adi,Fanendo,Adi,0.0,"[2, 1]",,assist by Darlington Nagbe,/players/0/darlington-nagbe,Fanendo Adi,0.0,1894254,307690.0,,,
8,90Goal0undefinedfalse,90,Goal,90,,/players/0/alan-gordon,False,False,,,0.0,/players/0/alan-gordon,,,False,Alan Gordon,Alan,Gordon,0.0,"[2, 2]",,assist by Stefan Ishizaki,/players/0/stefan-ishizaki,Alan Gordon,0.0,1894254,6637.0,,,
0,20SubstitutionNaN198399false,20,Substitution,20,,/players/NaN/,False,False,False,"[{'name': 'Jack McInerney', 'id': '198399', 'profileUrl': '/players/198399/jack-mcinerney'}, {'name': 'Cameron Porter', 'id': '619582', 'profileUrl': '/players/619582/cameron-porter'}]",,/players/undefined/,,,,,,,,,,,,,,1883638,307692.0,,,
1,56SubstitutionNaN120975false,56,Substitution,56,,/players/NaN/,False,False,False,"[{'name': 'Andres Romero', 'id': '120975', 'profileUrl': '/players/120975/andres-romero'}, {'name': 'Dominic Oduro', 'id': '69702', 'profileUrl': '/players/69702/dominic-oduro'}]",,/players/undefined/,,,,,,,,,,,,,,1883638,307692.0,,,
2,61Card0undefinedfalse,61,Card,61,,/players/0/hassoun-camara,False,False,,,0.0,/players/0/hassoun-camara,,,,Hassoun Camara,,,,,,,,Hassoun Camara,,1883638,307692.0,YellowRed,,
3,63SubstitutionNaN47333true,63,Substitution,63,,/players/NaN/,False,True,False,"[{'name': 'Charlie Davies', 'id': '47333', 'profileUrl': '/players/47333/charlie-davies'}, {'name': 'Kelyn Rowe', 'id': '308827', 'profileUrl': '/players/308827/kelyn-rowe'}]",,/players/undefined/,,,,,,,,,,,,,,1883638,6580.0,,,
4,84SubstitutionNaN525652true,84,Substitution,84,,/players/NaN/,False,True,False,"[{'name': 'Steve Neumann', 'id': '525652', 'profileUrl': '/players/525652/steve-neumann'}, {'name': 'Juan Agudelo', 'id': '199297', 'profileUrl': '/players/199297/juan-agudelo'}]",,/players/undefined/,,,,,,,,,,,,,,1883638,6580.0,,,
5,84SubstitutionNaN544313false,84,Substitution,84,,/players/NaN/,False,False,False,"[{'name': 'Jeremy Gagnon-Lapare', 'id': '544313', 'profileUrl': '/players/544313/jeremy-gagnon-lapare'}, {'name': 'Eric Alexander', 'id': '198431', 'profileUrl': '/players/198431/eric-alexander'}]",,/players/undefined/,,,,,,,,,,,,,,1883638,307692.0,,,
